祖国同胞_8657,#genre#
CCTV6电影_4,http://go2.bkpcp.top/cjds/classid=1&id=164&pathid=3
CCTV5体育_link1,http://go2.bkpcp.top/cjds/classid=1&id=165&pathid=0
CCTV5体育_link2,http://go2.bkpcp.top/cjds/classid=1&id=165&pathid=1
CCTV5体育_link3,http://go2.bkpcp.top/cjds/classid=1&id=165&pathid=2
CCTV5体育_link4,http://go2.bkpcp.top/cjds/classid=1&id=165&pathid=3
CCTV5体育_FLB-US,http://go2.bkpcp.top/cjds/classid=1&id=165&pathid=4
CCTV5体育_FLB-HL,http://go2.bkpcp.top/cjds/classid=1&id=165&pathid=5
CCTV5体育_10,http://go2.bkpcp.top/cjds/classid=1&id=165&pathid=6
CCTV5体育_8,http://go2.bkpcp.top/cjds/classid=1&id=165&pathid=7
CCTV4中文国际_SF,http://go2.bkpcp.top/cjds/classid=1&id=166&pathid=0
CCTV4中文国际_YN-US,http://go2.bkpcp.top/cjds/classid=1&id=166&pathid=1
CCTV4中文国际_YN-HL,http://go2.bkpcp.top/cjds/classid=1&id=166&pathid=2
CCTV3综艺_1,http://go2.bkpcp.top/cjds/classid=1&id=167&pathid=0
CCTV3综艺_YN-HL,http://go2.bkpcp.top/cjds/classid=1&id=167&pathid=1
CCTV3综艺_YN-US,http://go2.bkpcp.top/cjds/classid=1&id=167&pathid=2
CCTV3综艺_BST-HL,http://go2.bkpcp.top/cjds/classid=1&id=167&pathid=3
CCTV2财经_1,http://go2.bkpcp.top/cjds/classid=1&id=168&pathid=0
CCTV2财经_YN-HL,http://go2.bkpcp.top/cjds/classid=1&id=168&pathid=1
CCTV2财经_YN-US,http://go2.bkpcp.top/cjds/classid=1&id=168&pathid=2
CCTV1综合_1,http://go2.bkpcp.top/cjds/classid=1&id=169&pathid=0
CCTV1综合_3,http://go2.bkpcp.top/cjds/classid=1&id=169&pathid=1
CCTV1综合_3,http://go2.bkpcp.top/cjds/classid=1&id=169&pathid=2
CCTV1综合_4,http://go2.bkpcp.top/cjds/classid=1&id=169&pathid=3
CCTV16_SF,http://go2.bkpcp.top/cjds/classid=1&id=490554&pathid=0
CCTV16_YN-HL,http://go2.bkpcp.top/cjds/classid=1&id=490554&pathid=1
CCTV16_YN-US,http://go2.bkpcp.top/cjds/classid=1&id=490554&pathid=2
CCTV-中学生_1,http://go2.bkpcp.top/cjds/classid=1&id=131&pathid=0
CCTV-老故事_1,http://go2.bkpcp.top/cjds/classid=1&id=132&pathid=0
CCTV-新科动漫_1,http://go2.bkpcp.top/cjds/classid=1&id=133&pathid=0
CCTV-证券资讯_1,http://go2.bkpcp.top/cjds/classid=1&id=134&pathid=0
CHC家庭影院_线路1,http://go2.bkpcp.top/cjds/classid=1&id=135&pathid=0
CHC动作电影_线路1,http://go2.bkpcp.top/cjds/classid=1&id=136&pathid=0
CHC高清电影_线路1,http://go2.bkpcp.top/cjds/classid=1&id=137&pathid=0
CCTV-高尔夫网球_1,http://go2.bkpcp.top/cjds/classid=1&id=138&pathid=0
CCTV-高尔夫网球_2,http://go2.bkpcp.top/cjds/classid=1&id=138&pathid=1
CCTV-电视指南_1,http://go2.bkpcp.top/cjds/classid=1&id=139&pathid=0
CCTV-央视文化精品_rtmp,http://go2.bkpcp.top/cjds/classid=1&id=140&pathid=0
CCTV-女性时尚_1,http://go2.bkpcp.top/cjds/classid=1&id=141&pathid=0
CCTV-发现之旅_1,http://go2.bkpcp.top/cjds/classid=1&id=142&pathid=0
CCTV-世界地理_1,http://go2.bkpcp.top/cjds/classid=1&id=143&pathid=0
CCTV-国防军事_1,http://go2.bkpcp.top/cjds/classid=1&id=144&pathid=0
CCTV-怀旧剧场_1,http://go2.bkpcp.top/cjds/classid=1&id=145&pathid=0
CCTV-第一剧场_1,http://go2.bkpcp.top/cjds/classid=1&id=146&pathid=0
CCTV-风云剧场_1,http://go2.bkpcp.top/cjds/classid=1&id=147&pathid=0
CCTV-风云音乐_1,http://go2.bkpcp.top/cjds/classid=1&id=148&pathid=0
CCTV-风云足球_1,http://go2.bkpcp.top/cjds/classid=1&id=149&pathid=0
CCTV-俄语国际_1,http://go2.bkpcp.top/cjds/classid=1&id=150&pathid=0
CCTV-俄语国际_2,http://go2.bkpcp.top/cjds/classid=1&id=150&pathid=1
CCTV-阿拉伯语国际_1,http://go2.bkpcp.top/cjds/classid=1&id=151&pathid=0
CCTV-阿拉伯语国际_2,http://go2.bkpcp.top/cjds/classid=1&id=151&pathid=1
CCTV-F法语国际_1,http://go2.bkpcp.top/cjds/classid=1&id=152&pathid=0
CCTV-F法语国际_2,http://go2.bkpcp.top/cjds/classid=1&id=152&pathid=1
CCTV-E西班牙语国际_1,http://go2.bkpcp.top/cjds/classid=1&id=153&pathid=0
CCTV-E西班牙语国际_2,http://go2.bkpcp.top/cjds/classid=1&id=153&pathid=1
卫视_8657,#genre#
深圳卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=620&pathid=0
深圳卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=620&pathid=1
北京卫视(BeiJing Satellite TV)_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=200&pathid=0
北京卫视(BeiJing Satellite TV)_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=200&pathid=1
北京卫视(BeiJing Satellite TV)_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=200&pathid=2
东方卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=199&pathid=0
东方卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=199&pathid=1
东方卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=199&pathid=2
天津卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=198&pathid=0
天津卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=198&pathid=1
天津卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=198&pathid=2
天津卫视_4,http://go2.bkpcp.top/cjds/classid=2&id=198&pathid=3
重庆卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=197&pathid=0
重庆卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=197&pathid=1
安徽卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=196&pathid=0
安徽卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=196&pathid=1
安徽卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=196&pathid=2
浙江卫视(Zhejiang Satellite TV)_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=195&pathid=0
浙江卫视(Zhejiang Satellite TV)_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=195&pathid=1
浙江卫视(Zhejiang Satellite TV)_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=195&pathid=2
江苏卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=194&pathid=0
江苏卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=194&pathid=1
江苏卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=194&pathid=2
湖南卫视(Hunan Satellite TV)_1,http://go2.bkpcp.top/cjds/classid=2&id=193&pathid=0
湖南卫视(Hunan Satellite TV)_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=193&pathid=1
湖南卫视(Hunan Satellite TV)_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=193&pathid=2
湖南卫视(Hunan Satellite TV)_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=193&pathid=3
湖北卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=192&pathid=0
湖北卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=192&pathid=1
湖北卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=192&pathid=2
河南卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=191&pathid=0
河南卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=191&pathid=1
河北卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=190&pathid=0
河北卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=190&pathid=1
广东卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=189&pathid=0
广东卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=189&pathid=1
广东卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=189&pathid=2
广西卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=188&pathid=0
广西卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=188&pathid=1
山东卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=187&pathid=0
山东卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=187&pathid=1
山东卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=187&pathid=2
山西卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=186&pathid=0
山西卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=186&pathid=1
四川卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=185&pathid=0
四川卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=185&pathid=1
江西卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=184&pathid=0
江西卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=184&pathid=1
江西卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=184&pathid=2
东南卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=183&pathid=0
东南卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=183&pathid=1
东南卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=183&pathid=2
吉林卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=182&pathid=0
吉林卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=182&pathid=1
辽宁卫视_1,http://go2.bkpcp.top/cjds/classid=2&id=181&pathid=0
辽宁卫视_BST-HL,http://go2.bkpcp.top/cjds/classid=2&id=181&pathid=1
辽宁卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=181&pathid=2
辽宁卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=181&pathid=3
云南卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=180&pathid=0
云南卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=180&pathid=1
海南卫视_WAP,http://go2.bkpcp.top/cjds/classid=2&id=179&pathid=0
陕西卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=178&pathid=0
陕西卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=178&pathid=1
甘肃卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=177&pathid=0
甘肃卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=177&pathid=1
宁夏卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=176&pathid=0
宁夏卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=176&pathid=1
青海卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=175&pathid=0
青海卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=175&pathid=1
贵州卫视_1,http://go2.bkpcp.top/cjds/classid=2&id=174&pathid=0
贵州卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=174&pathid=1
贵州卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=174&pathid=2
贵州卫视_5,http://go2.bkpcp.top/cjds/classid=2&id=174&pathid=3
新疆卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=173&pathid=0
新疆卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=173&pathid=1
新疆卫视_3,http://go2.bkpcp.top/cjds/classid=2&id=173&pathid=2
西藏卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=172&pathid=0
西藏卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=172&pathid=1
内蒙古卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=171&pathid=0
内蒙古卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=171&pathid=1
黑龙江卫视_YN-HL,http://go2.bkpcp.top/cjds/classid=2&id=170&pathid=0
黑龙江卫视_YN-US,http://go2.bkpcp.top/cjds/classid=2&id=170&pathid=1
